Location;Product;Date;Customer;Quantity
2621;83734966;20170501;CARREFOUR A.S.(SAMSUN).DEPO-1;1,1333
2621;83734966;20170501;CARREFOUR A.S.(TORBALI).DEPO-1;1,1333
2621;83734966;20170501;HEDEF GIDA PZ. DAG SAN VE TIC;14,7329
2621;83734966;20170501;HEDEF HADIMKOY;12,4663
2621;83734966;20170501;MAKRO MARKET A.S. (ANKARA);50,9985
2621;83734966;20170501;MAKRO MARKET A.S. (KONYA);5,6665
2621;83734966;20170501;MAKRO MARKET A.S. ANTALYA;6,7998
2621;83734966;20170501;MAKRO MARKET A.S.(KAYSERI);11,333
2621;83734966;20170501;MAKRO MARKET A.S.(MERSIN);5,6665
2621;83734966;20170501;MAKRO MARKET A.S.(SAMSUN);16,9995
2621;83734966;20170501;METRO GROS. B.KOY.ALIS.HIZ.TIC;61,1982
2621;83734966;20170501;OZGUN GIDA KOZMETIK VE DAG. AS;33,999
2621;83734966;20170501;OZGUN GIDA SN. AS.-2-KAYSERI;198,3275
2621;83734966;20170501;OZGUN GIDA SN. AS.-ZONGULDAK;79,331
2621;83734966;20170501;OZGUN KOZM. GIDA SAN AS.-ANKAR;122,3964
2621;83734966;20170501;OZGUN KOZM. GIDA SAN. AS.-SAMS;73,6645
2621;83734966;20170501;SECKIN ONUR PAZ.SN.TIC.AS-BURS;183,5946
2621;83734966;20170501;SECKIN ONUR PAZ.SN.TIC.AS-ESKI;167,7284
2621;83734966;20170501;SECKIN ONUR PAZ.SN.TIC.AS-IZMI;21,5327
2621;83734966;20170501;SUMER LOGISTIK SAN TIC. AS-ERZ;118,9965
2621;83734966;20170501;SUMER LOGISTIK SAN TIC. AS-VAN;332,0569
2621;83734966;20170501;SUMER LOJISTIK SAN.TC.AS-MARDI;713,979
2621;83734966;20170501;TESCO KIPA KITLE PAZARLAMA TIC;278,7918
2621;83734966;20170501;YONTEM KOZMETIK ANONIM SIRKETI;115,5966
2621;83735006;20170501;ADNAN ANTEP;227,375
2621;83735006;20170501;ADNAN TIC.PAZ. AS-MALATYA;31,875
2621;83735006;20170501;ADNAN TIC.PAZ. AS-MERSIN;34
2621;83735006;20170501;AYKANLAR GD SN TIC.AS-KONYA;154,7
2621;83735006;20170501;AYKANLAR IZMIR YENI;183,175
2621;83735006;20170501;AYKANLAR KOZMETIK TICARET VE P;47,6
2621;83735006;20170501;CARREFOUR A.S.(ANKARA).DEPO-1;28,9
2621;83735006;20170501;HEDEF GIDA PZ. DAG SAN VE TIC;3,4
2621;83735006;20170501;HEDEF GIDA PZ. DAG SAN VE TIC;22,1
2621;83735006;20170501;MAKRO MARKET A.S. (ANKARA);34
2621;83735006;20170501;MAKRO MARKET A.S. (KONYA);2,125
2621;83735006;20170501;MAKRO MARKET A.S. ANTALYA;6,375
2621;83735006;20170501;MAKRO MARKET A.S.(SAMSUN);2,125
2621;83735006;20170501;METRO GROS. B.KOY.ALIS.HIZ.TIC;14,875
2621;83735006;20170501;MIGROS A.S.-(GEBZE MERKEZ XDOC;93,925
2621;83735006;20170501;MIGROS A.S.-(SARAY ANKARA);65,875
2621;83735006;20170501;MIGROS ANTALYA SERIK DEPO;21,25
2621;83735006;20170501;MIGROS AS-(PINARBASI) (TANSAS);105,4
2621;83735006;20170501;MIGROS ERZURUM DEPO;12,75
2621;83735006;20170501;MIGROS ESENYURT DAG.MERK.;113,475
2621;83735006;20170501;MIGROS MUGLA MERKEZ DEPO;29,75
2621;83735006;20170501;MIGROS T.A.S.-ADANA;40,375
2621;83735006;20170501;OZGUN GIDA KOZMETIK VE DAG. AS;46,75
2621;83735006;20170501;OZGUN GIDA SN. AS.-2-KAYSERI;173,825
2621;83735006;20170501;OZGUN GIDA SN. AS.-ZONGULDAK;17
2621;83735006;20170501;OZGUN KOZM. GIDA SAN AS.-ANKAR;667,25
2621;83735006;20170501;OZGUN KOZM. GIDA SAN. AS.-SAMS;20,825
2621;83735006;20170501;SECKIN ONUR PAZ.SN.TIC.AS-BURS;119
2621;83735006;20170501;SECKIN ONUR PAZ.SN.TIC.AS-ESKI;11,9
2621;83735006;20170501;SUMER LOGISTIK SAN TIC. AS-ERZ;30,6
2621;83735006;20170501;SUMER LOGISTIK SAN TIC. AS-VAN;3,4
2621;83735006;20170501;SUMER LOJISTIK SAN.TC.AS-MARDI;51
2621;83735006;20170501;TESCO KIPA KITLE PAZARLAMA TIC;85
2621;83735006;20170501;YONTEM KOZMETIK ANONIM SIRKETI;1348,1
2621;83735122;20170501;A101 ADANA;208,335
2621;83735122;20170501;A101 AKINCI;455,96125
2621;83735122;20170501;A101 AKSARAY;115,1325
2621;83735122;20170501;A101 AKYURT;548,25
2621;83735122;20170501;A101 ANADOLU;197,37
2621;83735122;20170501;A101 AYDIN;276,86625
2621;83735122;20170501;A101 BURSA;456,875
2621;83735122;20170501;A101 BUYUKCEKMECE;296,96875
2621;83735122;20170501;A101 DENIZLI;78,5825
2621;83735122;20170501;A101 DIYARBAKIR;209,24875
2621;83735122;20170501;A101 ELMADAG;310,675
2621;83735122;20170501;A101 ESKISEHIR;319,8125
2621;83735122;20170501;A101 FATIH;263,16
2621;83735122;20170501;A101 GEBZE;721,8625
2621;83735122;20170501;A101 KAYSERI;598,50625
2621;83735122;20170501;A101 KEMALPASA;26,49875
2621;83735122;20170501;A101 KONYA;432,20375
2621;83735122;20170501;A101 MALATYA;185,49125
2621;83735122;20170501;A101 MENEMEN;1827,5
2621;83735122;20170501;A101 MERSIN;312,5025
2621;83735122;20170501;A101 PENDIK;667,95125
2621;83735122;20170501;A101 SAKARYA;113,305
2621;83735122;20170501;A101 SAMSUN;450,47875
2621;83735122;20170501;A101 SERIK ANT;708,15625
2621;83735122;20170501;A101 TORBALI;320,72625
2621;83735122;20170501;A101 TRABZON;164,475
2621;83735122;20170501;A101 TRAKYA;1749,83125
2621;83735122;20170501;A101 TUZLA;145,28625
2621;83735122;20170501;A101 VAN;182,75
2621;83735122;20170501;A101 ZONGULDAK;439,51375
2621;83735122;20170501;A101- BALIKESIR;546,4225
2621;83735122;20170501;A101- ERZURUM;314,33
2621;83735122;20170501;A101- GAZIANTEP;667,0375
2621;83735122;20170501;HEDEF GIDA PZ. DAG SAN VE TIC;111,4775
2621;83735124;20170501;ADNAN ANTEP;220,4
2621;83735124;20170501;ADNAN TIC.PAZ. AS-MALATYA;4,35
2621;83735124;20170501;ADNAN TIC.PAZ. AS-MERSIN;168,2
2621;83735124;20170501;AYKANLAR IZMIR YENI;1596,45
2621;83735124;20170501;HEDEF HADIMKOY;733,7
2621;83735124;20170501;MAKRO MARKET A.S. # UYUM (ISTA;72,5
2621;83735124;20170501;METRO GROS. B.KOY.ALIS.HIZ.TIC;8,7
2621;83735124;20170501;OZGUN GIDA KOZMETIK VE DAG. AS;1189
2621;83735124;20170501;OZGUN GIDA SN. AS.-2-KAYSERI;1212,2
2621;83735124;20170501;OZGUN GIDA SN. AS.-ZONGULDAK;336,4
2621;83735124;20170501;OZGUN KOZM. GIDA SAN AS.-ANKAR;1467,4
2621;83735124;20170501;OZGUN KOZM. GIDA SAN. AS.-SAMS;171,1
2621;83735124;20170501;SECKIN ONUR PAZ.SN.TIC.AS-BURS;1165,8
2621;83735124;20170501;SECKIN ONUR PAZ.SN.TIC.AS-ESKI;1280,35
2621;83735124;20170501;SECKIN ONUR PAZ.SN.TIC.AS-IZMI;594,5
2621;83735124;20170501;SUMER LOGISTIK SAN TIC. AS-ERZ;205,9
2621;83735124;20170501;SUMER LOJISTIK SAN.TC.AS-MARDI;111,65
2621;83735124;20170501;YONTEM KOZMETIK ANONIM SIRKETI;1300,65
2621;83735125;20170501;ADNAN ANTEP;257,4
2621;83735125;20170501;ADNAN TIC.PAZ. AS-MALATYA;5,4
2621;83735125;20170501;ADNAN TIC.PAZ. AS-MERSIN;158,4
2621;83735125;20170501;AYKANLAR IZMIR YENI;1440
2621;83735125;20170501;HEDEF HADIMKOY;633,6
2621;83735125;20170501;METRO GROS. B.KOY.ALIS.HIZ.TIC;19,8
2621;83735125;20170501;OZGUN GIDA KOZMETIK VE DAG. AS;1101,6
2621;83735125;20170501;OZGUN GIDA SN. AS.-2-KAYSERI;1713,6
2621;83735125;20170501;OZGUN GIDA SN. AS.-ZONGULDAK;394,2
2621;83735125;20170501;OZGUN KOZM. GIDA SAN AS.-ANKAR;1967,4
2621;83735125;20170501;OZGUN KOZM. GIDA SAN. AS.-SAMS;273,6
2621;83735125;20170501;SECKIN ONUR PAZ.SN.TIC.AS-BURS;1240,2
2621;83735125;20170501;SECKIN ONUR PAZ.SN.TIC.AS-ESKI;351
2621;83735125;20170501;SECKIN ONUR PAZ.SN.TIC.AS-IZMI;835,2
2621;83735125;20170501;SUMER LOGISTIK SAN TIC. AS-ERZ;255,6
2621;83735125;20170501;SUMER LOGISTIK SAN TIC. AS-VAN;108
2621;83735125;20170501;SUMER LOJISTIK SAN.TC.AS-MARDI;162
2621;83735125;20170501;YONTEM KOZMETIK ANONIM SIRKETI;1209,6
2621;83735138;20170501;AYKANLAR-HPK;5,5
2621;83735153;20170501;MIGROS ESENYURT DAG.MERK.;1,5
2621;83735154;20170501;SECKIN ONUR PAZ.SN.TIC.AS-ESKI;3,8
2621;83735154;20170501;SUMER LOGISTIK SAN TIC. AS-VAN;3,79992
2621;83735155;20170501;SECKIN ONUR PAZ.SN.TIC.AS-IZMI;8,4
2621;83735155;20170501;SUMER LOGISTIK SAN TIC. AS-ERZ;1,4
2621;83735156;20170501;ADNAN ANTEP;8,5336
2621;83735156;20170501;ADNAN TIC.PAZ. AS-MERSIN;17,0672
2621;83735156;20170501;CARREFOUR A.S.(ANKARA).DEPO-1;8,5336
2621;83735156;20170501;CARREFOUR A.S.(GEBZE).DEPO-1;77,8691
2621;83735156;20170501;CARREFOUR A.S.(TORBALI).DEPO-1;10,667
2621;83735156;20170501;MAKRO MARKET A.S. (ANKARA);5,3335
2621;83735156;20170501;MAKRO MARKET A.S. ANTALYA;5,3335
2621;83735156;20170501;MAKRO MARKET A.S.(MERSIN);5,3335
2621;83735156;20170501;MAKRO MARKET A.S.(SAMSUN);10,667
2621;83735156;20170501;METRO GROS. B.KOY.ALIS.HIZ.TIC;49,0682
2621;83735156;20170501;SECKIN ONUR PAZ.SN.TIC.AS-ESKI;3,2001
2621;83735156;20170501;SECKIN ONUR PAZ.SN.TIC.AS-IZMI;44,8014
2621;83735156;20170501;SUMER LOGISTIK SAN TIC. AS-ERZ;2,1334
2621;83735156;20170501;SUMER LOGISTIK SAN TIC. AS-VAN;12,8004
2621;83735156;20170501;SUMER LOJISTIK SAN.TC.AS-MARDI;4,2668
2621;83735156;20170501;TESCO KIPA KITLE PAZARLAMA TIC;128,004
2621;83735384;20170501;HEDEF HADIMKOY;195,0676
2621;83735459;20170501;ADNAN ANTEP;330,75
2621;83735459;20170501;ADNAN TIC.PAZ. AS-MALATYA;36,75
2621;83735459;20170501;AYKANLAR GD SN TIC.AS-KONYA;73,5
2621;83735459;20170501;AYKANLAR IZMIR YENI;147
2621;83735459;20170501;AYKANLAR OZMUMCU KEMALPASA;220,5
2621;83735459;20170501;AYKANLAR-HPK;11,375
2621;83735459;20170501;METRO GROS. B.KOY.ALIS.HIZ.TIC;341,25
2621;83735459;20170501;OZGUN GIDA KOZMETIK VE DAG. AS;13,125
2621;83735459;20170501;OZGUN GIDA SN. AS.-2-KAYSERI;26,25
2621;83735459;20170501;OZGUN GIDA SN. AS.-ZONGULDAK;45,5
2621;83735459;20170501;OZGUN KOZM. GIDA SAN. AS.-SAMS;63
2621;83735459;20170501;SECKIN ONUR PAZ.SN.TIC.AS-BURS;157,5
2621;83735459;20170501;SECKIN ONUR PAZ.SN.TIC.AS-ESKI;35
2621;83735459;20170501;SECKIN ONUR PAZ.SN.TIC.AS-IZMI;35
2621;83735459;20170501;SUMER LOGISTIK SAN TIC. AS-ERZ;35
2621;83735459;20170501;SUMER LOGISTIK SAN TIC. AS-VAN;81,375
2621;83735459;20170501;SUMER LOJISTIK SAN.TC.AS-MARDI;354,375
2621;83735459;20170501;YONTEM KOZMETIK ANONIM SIRKETI;58,625
2621;83735463;20170501;BIM / ADANA 2;289,3373
2621;83735463;20170501;BIM / ESENKENT1;568,341125
2621;83735463;20170501;BIM / ESENKENT2;613,808415
2621;83735463;20170501;BIM / FILE ESENYURT YENI;148,80204
2621;83735463;20170501;BIM / GAZIANTEP 1;330,6712
2621;83735463;20170501;BIM / GAZIANTEP 2;413,339
2621;83735463;20170501;BIM / ISKENDERUN;380,27188
2621;83735463;20170501;BIM / LULEBURGAZ;248,0034
2621;83735463;20170501;BIM / TUZLA;434,00595
2621;83735463;20170501;BIM A.S.- MERSIN;264,53696
2621;83735463;20170501;BIM A.S./ BIM AFYONKARAHISAR;473,273155
2621;83735463;20170501;BIM A.S./ BIM AKSARAY;330,6712
2621;83735463;20170501;BIM A.S./ BIM AKYURT;702,6763
2621;83735463;20170501;BIM A.S./ BIM ANTALYA-2;578,6746
2621;83735463;20170501;BIM A.S./ BIM GUZELHISAR;775,010625
2621;83735463;20170501;BIM A.S./ BIM IZMIR AYRANCILAR;516,67375
2621;83735463;20170501;BIM A.S./ BIM MALATYA;434,00595
2621;83735463;20170501;BIM A.S./ BIM SIVAS;330,6712
2621;83735463;20170501;BIM A.S./ BIM VAN;516,67375
2621;83735463;20170501;BIM A.S./ BIM YENIKENT;558,00765
2621;83735463;20170501;BIM BIRLESIK MAG A.S. AYDIN;496,0068
2621;83735463;20170501;BIM BIRLESIK MAG A.S.- ESENYUR;671,675875
2621;83735463;20170501;BIM BIRLESIK MAG A.S.-ADANA;227,33645
2621;83735463;20170501;BIM BIRLESIK MAG A.S.-ANTALYA;553,87426
2621;83735463;20170501;BIM BIRLESIK MAG A.S.-BALIKESI;640,67545
2621;83735463;20170501;BIM BIRLESIK MAG A.S.-BURSA;361,671625
2621;83735463;20170501;BIM BIRLESIK MAG A.S.-CORLU;413,339
2621;83735463;20170501;BIM BIRLESIK MAG A.S.-ERZURUM;454,6729
2621;83735463;20170501;BIM BIRLESIK MAG A.S.-ESENYURT;595,20816
2621;83735463;20170501;BIM BIRLESIK MAG A.S.-GEBZE;434,00595
2621;83735463;20170501;BIM BIRLESIK MAG A.S.-GEBZE 2;392,67205
2621;83735463;20170501;BIM BIRLESIK MAG A.S.-IZMIR;537,3407
2621;83735463;20170501;BIM BIRLESIK MAG A.S.-KAYSERI;413,339
2621;83735463;20170501;BIM BIRLESIK MAG A.S.-KONYA;413,339
2621;83735463;20170501;BIM BIRLESIK MAG A.S.-SAKARYA;775,010625
2621;83735463;20170501;BIM BIRLESIK MAG A.S.-SAMANDIR;537,3407
2621;83735463;20170501;BIM BIRLESIK MAG A.S.-SAMSUN;723,34325
2621;83735463;20170501;BIM BIRLESIK MAG A.S.-SANLIURF;607,60833
2621;83735463;20170501;BIM BIRLESIK MAG A.S.-TRABZON;496,0068
2621;83735463;20170501;BIM BIRLESIK MAG A.S.CORUM MER;487,74002
2621;83735463;20170501;BIM BIRLESIK MAG A.S.HARAMIDER;723,34325
2621;83735463;20170501;BIM DIYARBAKIR DEPO;595,20816
2621;83735463;20170501;BIM DUZCE;485,673325
2621;83735463;20170501;BIM ESENYURT 3;413,339
2621;83735463;20170501;BIM ESKISEHIR DEPO;477,406545
2621;83735463;20170501;BIM KESTEL DEPO;661,3424
2621;83735463;20170501;BIM MUGLA DEPO;454,6729
2621;83735463;20170501;BIM SANCAKTEPE;558,00765
2621;83735463;20170501;BIM ULUKENT;682,00935
2621;83721692;20170601;HEDEF HADIMKOY;-2,2222
2621;83723120;20170601;ADNAN ANTEP;2269,9376
2621;83723120;20170601;ADNAN TIC.PAZ. AS-MALATYA;375,4784
2621;83723120;20170601;ADNAN TIC.PAZ. AS-MERSIN;306,1429
2621;83723120;20170601;AYKANLAR GD SN TIC.AS-KONYA;402,1459
2621;83723120;20170601;AYKANLAR IZMIR YENI;179,2056
2621;83723120;20170601;AYKANLAR KOZMETIK TICARET VE P;68,2688
2621;83723120;20170601;CARREFOUR A.S.(ANKARA).DEPO-1;1,0667
2621;83723120;20170601;CARREFOUR A.S.(GEBZE).DEPO-1;38,4012
2621;83723120;20170601;CARREFOUR A.S.(TORBALI).DEPO-1;2,1334
2621;83723120;20170601;HEDEF GIDA PZ. DAG SAN VE TIC;247,4744
2621;83723120;20170601;HEDEF GIDA PZ. DAG SAN VE TIC;38,4012
2621;83723120;20170601;HEDEF HADIMKOY;126,9373
2621;83723120;20170601;MAKRO MARKET A.S. # UYUM (ISTA;37,3345
2621;83723120;20170601;MAKRO MARKET A.S. (ANKARA);69,3355
2621;83723120;20170601;MAKRO MARKET A.S. (KONYA);10,667
2621;83723120;20170601;MAKRO MARKET A.S.(KAYSERI);10,667
2621;83723120;20170601;METRO GROS. B.KOY.ALIS.HIZ.TIC;54,4017
2621;83723120;20170601;OZGUN GIDA KOZMETIK VE DAG. AS;58,6685
2621;83723120;20170601;OZGUN GIDA SN. AS.-2-KAYSERI;200,5396
2621;83723120;20170601;OZGUN KOZM. GIDA SAN AS.-ANKAR;358,4112
2621;83723120;20170601;OZGUN KOZM. GIDA SAN. AS.-SAMS;29,8676
2621;83723120;20170601;SECKIN ONUR PAZ.SN.TIC.AS-BURS;201,6063
2621;83723120;20170601;SECKIN ONUR PAZ.SN.TIC.AS-ESKI;119,4704
2621;83723120;20170601;SECKIN ONUR PAZ.SN.TIC.AS-IZMI;22,4007
2621;83723120;20170601;SUMER LOGISTIK SAN TIC. AS-VAN;119,4704
2621;83723120;20170601;SUMER LOJISTIK SAN.TC.AS-MARDI;358,4112
2621;83723120;20170601;YONTEM KOZMETIK ANONIM SIRKETI;179,2056
2621;83727882;20170601;ADNAN ANTEP;81,9
2621;83727882;20170601;ADNAN TIC.PAZ. AS-MALATYA;22,4
2621;83727882;20170601;ADNAN TIC.PAZ. AS-MERSIN;198,8
2621;83727882;20170601;AYKANLAR GD SN TIC.AS-KONYA;15,4
2621;83727882;20170601;AYKANLAR IZMIR YENI;107,8
2621;83727882;20170601;CARREFOUR A.S.(ANKARA).DEPO-1;2,1
2621;83727882;20170601;CARREFOUR A.S.(GEBZE).DEPO-1;22,4
2621;83727882;20170601;CARREFOUR A.S.(TORBALI).DEPO-1;3,5
2621;83727882;20170601;ECZACIBASI-HAKAN LOJISTIK;8,4
2621;83727882;20170601;HEDEF GIDA PZ. DAG SAN VE TIC;73,5
2621;83727882;20170601;HEDEF GIDA PZ. DAG SAN VE TIC;49
2621;83727882;20170601;HEDEF HADIMKOY;269,5
2621;83727882;20170601;HEDEF- OZEN BURSA;91
2621;83727882;20170601;MAKRO MARKET A.S. # UYUM (ISTA;42
2621;83727882;20170601;MAKRO MARKET A.S. (ANKARA);63,7
2621;83727882;20170601;MAKRO MARKET A.S. ANTALYA;3,5
2621;83727882;20170601;MAKRO MARKET A.S.(MERSIN);2,1
2621;83727882;20170601;METRO GROS. B.KOY.ALIS.HIZ.TIC;4,9
2621;83727882;20170601;MIGROS A.S.-(GEBZE MERKEZ XDOC;47,6
2621;83727882;20170601;MIGROS A.S.-(SARAY ANKARA);46,2
2621;83727882;20170601;MIGROS ANTALYA SERIK DEPO;52,5
2621;83727882;20170601;MIGROS AS-(PINARBASI) (TANSAS);68,6
2621;83727882;20170601;MIGROS ERZURUM DEPO;56
2621;83727882;20170601;MIGROS ESENYURT DAG.MERK.;64,4
2621;83727882;20170601;MIGROS MUGLA MERKEZ DEPO;77
2621;83727882;20170601;MIGROS T.A.S.-ADANA;93,1
2621;83727882;20170601;OZGUN GIDA KOZMETIK VE DAG. AS;53,9
2621;83727882;20170601;OZGUN GIDA SN. AS.-2-KAYSERI;7,7
2621;83727882;20170601;OZGUN KOZM. GIDA SAN AS.-ANKAR;1475,6
2621;83727882;20170601;SECKIN ONUR PAZ.SN.TIC.AS-BURS;53,9
2621;83727882;20170601;SECKIN ONUR PAZ.SN.TIC.AS-ESKI;53,9
2621;83727882;20170601;SECKIN ONUR PAZ.SN.TIC.AS-IZMI;23,8
2621;83727882;20170601;SUMER LOGISTIK SAN TIC. AS-ERZ;11,2
2621;83727882;20170601;SUMER LOGISTIK SAN TIC. AS-VAN;8,4
2621;83727882;20170601;SUMER LOJISTIK SAN.TC.AS-MARDI;13,3
2621;83727882;20170601;TESCO KIPA KITLE PAZARLAMA TIC;61,6
2621;83727882;20170601;YONTEM KOZMETIK ANONIM SIRKETI;655,9
2621;83727885;20170601;ADNAN TIC.PAZ. AS-MALATYA;118,8
2621;83727885;20170601;ADNAN TIC.PAZ. AS-MERSIN;184,8
2621;83727885;20170601;AYKANLAR GD SN TIC.AS-KONYA;39,6
2621;83727885;20170601;AYKANLAR IZMIR YENI;118,8
2621;83727885;20170601;AYKANLAR KOZMETIK TICARET VE P;29,7
2621;83727885;20170601;AYKANLAR-HPK;39,6
2621;83727885;20170601;BEGENDIK ANKARA;29,7
2621;83727885;20170601;CARREFOUR A.S.(ADANA).DEPO-1;289,3
2621;83727885;20170601;CARREFOUR A.S.(ANKARA).DEPO-1;212,3
2621;83727885;20170601;CARREFOUR A.S.(ANTALYA).DEPO-1;78,1
2621;83727885;20170601;CARREFOUR A.S.(GEBZE).DEPO-1;730,4
2621;83727885;20170601;CARREFOUR A.S.(SAMSUN).DEPO-1;67,1
2621;83727885;20170601;CARREFOUR A.S.(TORBALI).DEPO-1;182,6
2621;83727885;20170601;HEDEF GIDA PZ. DAG SAN VE TIC;323,4
2621;83727885;20170601;HEDEF GIDA PZ. DAG SAN VE TIC;99
2621;83727885;20170601;HEDEF HADIMKOY;653,4
2621;83727885;20170601;HEDEF- OZEN BURSA;44
2621;83727885;20170601;MAKRO MARKET A.S. # UYUM (ISTA;66
2621;83727885;20170601;MAKRO MARKET A.S. (ANKARA);110
2621;83727885;20170601;METRO GROS. B.KOY.ALIS.HIZ.TIC;61,6
2621;83727885;20170601;MIGROS A.S.-(GEBZE MERKEZ XDOC;295,9
2621;83727885;20170601;MIGROS A.S.-(SARAY ANKARA);200,2
2621;83727885;20170601;MIGROS ANTALYA SERIK DEPO;33
2621;83727885;20170601;MIGROS AS-(PINARBASI) (TANSAS);279,4
2621;83727885;20170601;MIGROS ERZURUM DEPO;11
2621;83727885;20170601;MIGROS ESENYURT DAG.MERK.;344,3
2621;83727885;20170601;MIGROS MUGLA MERKEZ DEPO;66
2621;83727885;20170601;MIGROS T.A.S.-ADANA;148,5
2621;83727885;20170601;OZGUN GIDA KOZMETIK VE DAG. AS;70,4
2621;83727885;20170601;OZGUN GIDA SN. AS.-2-KAYSERI;81,4
2621;83727885;20170601;OZGUN GIDA SN. AS.-ZONGULDAK;59,4
2621;83727885;20170601;OZGUN KOZM. GIDA SAN AS.-ANKAR;475,2
2621;83727885;20170601;OZGUN KOZM. GIDA SAN. AS.-SAMS;59,4
2621;83727885;20170601;SECKIN ONUR PAZ.SN.TIC.AS-BURS;283,8
2621;83727885;20170601;SECKIN ONUR PAZ.SN.TIC.AS-ESKI;137,5
2621;83727885;20170601;SECKIN ONUR PAZ.SN.TIC.AS-IZMI;74,8
2621;83727885;20170601;SUMER LOGISTIK SAN TIC. AS-ERZ;81,4
2621;83727885;20170601;SUMER LOGISTIK SAN TIC. AS-VAN;48,4
2621;83727885;20170601;SUMER LOJISTIK SAN.TC.AS-MARDI;52,8
2621;83727885;20170601;TESCO KIPA KITLE PAZARLAMA TIC;514,8
2621;83727885;20170601;YONTEM KOZMETIK ANONIM SIRKETI;1544,4
2621;83728145;20170601;AYKANLAR IZMIR YENI;1,6
2621;83728145;20170601;CARREFOUR A.S.(GEBZE).DEPO-1;6,4
2621;83728145;20170601;ECZACIBASI-HAKAN LOJISTIK;9,6
2621;83728145;20170601;HEDEF GIDA PZ. DAG SAN VE TIC;1,6
2621;83728145;20170601;MIGROS A.S.-(GEBZE MERKEZ DEPO;8
2621;83728145;20170601;MIGROS A.S.-(GEBZE MERKEZ XDOC;1,6
2621;83728145;20170601;MIGROS A.S.-(SARAY ANKARA);1,6
2621;83728145;20170601;MIGROS ANTALYA SERIK DEPO;1,6
2621;83728145;20170601;MIGROS AS-(PINARBASI) (TANSAS);3,2
2621;83728145;20170601;MIGROS ESENYURT DAG.MERK.;11,2
2621;83728145;20170601;SECKIN ONUR PAZ.SN.TIC.AS-BURS;16
2621;83728145;20170601;SECKIN ONUR PAZ.SN.TIC.AS-ESKI;1,6
2621;83728145;20170601;SECKIN ONUR PAZ.SN.TIC.AS-IZMI;1,6
2621;83728145;20170601;YONTEM KOZMETIK ANONIM SIRKETI;372,8
2621;83728146;20170601;AYKANLAR IZMIR YENI;1,6
2621;83728146;20170601;CARREFOUR A.S.(GEBZE).DEPO-1;6,4
2621;83728146;20170601;ECZACIBASI-HAKAN LOJISTIK;9,6
2621;83728146;20170601;MIGROS A.S.-(GEBZE MERKEZ DEPO;3,2
2621;83728146;20170601;SECKIN ONUR PAZ.SN.TIC.AS-ESKI;3,2
2621;83728146;20170601;SECKIN ONUR PAZ.SN.TIC.AS-IZMI;1,6
2621;83728146;20170601;YONTEM KOZMETIK ANONIM SIRKETI;612,79992
2621;83730220;20170601;MIGROS AS-(PINARBASI) (TANSAS);-1,4
2621;83731510;20170601;ECZACIBASI-HAKAN LOJISTIK;3
2621;83731510;20170601;YONTEM KOZMETIK ANONIM SIRKETI;520,5
2621;83731511;20170601;ECZACIBASI-HAKAN LOJISTIK;1
2621;83731511;20170601;YONTEM KOZMETIK ANONIM SIRKETI;373
2621;83731520;20170601;ADNAN TIC.PAZ. AS-MERSIN;15
2621;83731520;20170601;AYKANLAR IZMIR YENI;190
2621;83731520;20170601;AYKANLAR KOZMETIK TICARET VE P;40
2621;83731520;20170601;CARREFOUR A.S.(GEBZE).DEPO-1;6
2621;83731520;20170601;HEDEF GIDA PZ. DAG SAN VE TIC;112
2621;83731520;20170601;HEDEF HADIMKOY;20
2621;83731520;20170601;MIGROS A.S.-(GEBZE MERKEZ XDOC;35
2621;83731520;20170601;MIGROS A.S.-(SARAY ANKARA);10
2621;83731520;20170601;MIGROS ANTALYA SERIK DEPO;35
2621;83731520;20170601;MIGROS AS-(PINARBASI) (TANSAS);27
2621;83731520;20170601;MIGROS ERZURUM DEPO;15
2621;83731520;20170601;MIGROS ESENYURT DAG.MERK.;19
2621;83731520;20170601;MIGROS MUGLA MERKEZ DEPO;25
2621;83731520;20170601;MIGROS T.A.S.-ADANA;25
2621;83731520;20170601;OZGUN GIDA KOZMETIK VE DAG. AS;20
2621;83731520;20170601;OZGUN GIDA SN. AS.-2-KAYSERI;10
2621;83731520;20170601;OZGUN GIDA SN. AS.-ZONGULDAK;10
2621;83731520;20170601;OZGUN KOZM. GIDA SAN AS.-ANKAR;30
2621;83731520;20170601;OZGUN KOZM. GIDA SAN. AS.-SAMS;15
2621;83731520;20170601;SECKIN ONUR PAZ.SN.TIC.AS-BURS;40
2621;83731520;20170601;SECKIN ONUR PAZ.SN.TIC.AS-ESKI;5
2621;83731520;20170601;SECKIN ONUR PAZ.SN.TIC.AS-IZMI;20
2621;83731520;20170601;SOK ANKARA-2 DAGITIM MERKEZI;200
2621;83731520;20170601;SOK ANTALYA DAGITIM MERKEZI;80
2621;83731520;20170601;SOK ERZURUM DAGITIM MERKEZI;37
2621;83731520;20170601;SOK ESENYURT 2 DAGITIM MERKEZI;200
2621;83731520;20170601;SOK GEBZE 3 DAGITIM MERKEZI;15
2621;83731520;20170601;SOK IZMIR 2 DAGITIM MERKEZI;207
2621;83731520;20170601;SOK MERSIN DAGITIM MERKEZI;40
2621;83731520;20170601;SOK MUGLA DAGITIM MERKEZI;200
2621;83731520;20170601;SOK SERIK DAGITIM MERKEZI;200
2621;83731520;20170601;SOK TRABZON DEPO;200
